"date","ni","day","av7"
2019-08-27,1601,"Tue",1043.14285714286
2019-08-28,1654,"Wed",1031.57142857143
2019-08-29,1425,"Thu",1021.28571428571
2019-08-30,1576,"Fri",1041.28571428571
2019-08-31,1,"Sat",1041.42857142857
2019-09-01,12,"Sun",1043.14285714286
2019-09-02,1946,"Mon",1173.57142857143
2019-09-03,1738,"Tue",1193.14285714286
2019-09-04,1615,"Wed",1187.57142857143
2019-09-05,1676,"Thu",1223.42857142857
2019-09-06,2003,"Fri",1284.42857142857
2019-09-07,0,NA,1284.28571428571
2019-09-08,0,NA,1282.57142857143
2019-09-09,2008,"Mon",1291.42857142857
2019-09-10,1772,"Tue",1296.28571428571
2019-09-11,1839,"Wed",1328.28571428571
2019-09-12,1819,"Thu",1348.71428571429
2019-09-13,2052,"Fri",1355.71428571429
2019-09-14,2,"Sat",1356
2019-09-15,68,"Sun",1365.71428571429
2019-09-16,2040,"Mon",1370.28571428571
2019-09-17,1760,"Tue",1368.57142857143
2019-09-18,1610,"Wed",1335.85714285714
2019-09-19,1102,"Thu",1233.42857142857
2019-09-20,2097,"Fri",1239.85714285714
2019-09-21,1327,"Sat",1429.14285714286
2019-09-22,1,"Sun",1419.57142857143
2019-09-23,1675,"Mon",1367.42857142857
2019-09-24,1788,"Tue",1371.42857142857
2019-09-25,1909,"Wed",1414.14285714286
2019-09-26,1959,"Thu",1536.57142857143
2019-09-27,1706,"Fri",1480.71428571429
2019-09-28,0,NA,1291.14285714286
2019-09-29,0,NA,1291
2019-09-30,2382,"Mon",1392
2019-10-01,2145,"Tue",1443
2019-10-02,2018,"Wed",1458.57142857143
2019-10-03,1974,"Thu",1460.71428571429
2019-10-04,1920,"Fri",1491.28571428571
2019-10-05,0,NA,1491.28571428571
2019-10-06,1,"Sun",1491.42857142857
2019-10-07,2277,"Mon",1476.42857142857
2019-10-08,1980,"Tue",1452.85714285714
2019-10-09,2012,"Wed",1452
2019-10-10,2170,"Thu",1480
2019-10-11,1625,"Fri",1437.85714285714
2019-10-12,1027,"Sat",1584.57142857143
2019-10-13,30,"Sun",1588.71428571429
2019-10-14,1934,"Mon",1539.71428571429
2019-10-15,1856,"Tue",1522
2019-10-16,2079,"Wed",1531.57142857143
2019-10-17,1879,"Thu",1490
2019-10-18,1756,"Fri",1508.71428571429
2019-10-19,0,NA,1362
2019-10-20,10,"Sun",1359.14285714286
2019-10-21,1909,"Mon",1355.57142857143
2019-10-22,1832,"Tue",1352.14285714286
2019-10-23,1964,"Wed",1335.71428571429
2019-10-24,2058,"Thu",1361.28571428571
2019-10-25,1754,"Fri",1361
2019-10-26,0,NA,1361
2019-10-27,0,NA,1359.57142857143
2019-10-28,2336,"Mon",1420.57142857143
2019-10-29,2066,"Tue",1454
2019-10-30,1618,"Wed",1404.57142857143
2019-10-31,1577,"Thu",1335.85714285714
2019-11-01,1568,"Fri",1309.28571428571
2019-11-02,0,NA,1309.28571428571
2019-11-03,0,NA,1309.28571428571
2019-11-04,2387,"Mon",1316.57142857143
2019-11-05,1830,"Tue",1282.85714285714
2019-11-06,2018,"Wed",1340
2019-11-07,1503,"Thu",1329.42857142857
2019-11-08,2175,"Fri",1416.14285714286
2019-11-09,1,"Sat",1416.28571428571
2019-11-10,1,"Sun",1416.42857142857
2019-11-11,2004,"Mon",1361.71428571429
2019-11-12,2107,"Tue",1401.28571428571
2019-11-13,1861,"Wed",1378.85714285714
2019-11-14,1614,"Thu",1394.71428571429
2019-11-15,1633,"Fri",1317.28571428571
2019-11-16,0,NA,1317.14285714286
2019-11-17,0,NA,1317
2019-11-18,2220,"Mon",1347.85714285714
2019-11-19,1918,"Tue",1320.85714285714
2019-11-20,2265,"Wed",1378.57142857143
2019-11-21,1642,"Thu",1382.57142857143
2019-11-22,1625,"Fri",1381.42857142857
2019-11-23,2,"Sat",1381.71428571429
2019-11-24,0,NA,1381.71428571429
2019-11-25,2372,"Mon",1403.42857142857
2019-11-26,1891,"Tue",1399.57142857143
2019-11-27,1864,"Wed",1342.28571428571
2019-11-28,1633,"Thu",1341
2019-11-29,1731,"Fri",1356.14285714286
2019-11-30,0,NA,1355.85714285714
2019-12-01,12,"Sun",1357.57142857143
2019-12-02,2647,"Mon",1396.85714285714
2019-12-03,1615,"Tue",1357.42857142857
2019-12-04,1667,"Wed",1329.28571428571
2019-12-05,1777,"Thu",1349.85714285714
2019-12-06,1432,"Fri",1307.14285714286
2019-12-07,0,NA,1307.14285714286
2019-12-08,0,NA,1305.42857142857
2019-12-09,2443,"Mon",1276.28571428571
2019-12-10,1541,"Tue",1265.71428571429
2019-12-11,1604,"Wed",1256.71428571429
2019-12-12,1683,"Thu",1243.28571428571
2019-12-13,1389,"Fri",1237.14285714286
2019-12-14,0,NA,1237.14285714286
2019-12-15,0,NA,1237.14285714286
2019-12-16,2119,"Mon",1190.85714285714
2019-12-17,1800,"Tue",1227.85714285714
2019-12-18,1759,"Wed",1250
2019-12-19,1736,"Thu",1257.57142857143
2019-12-20,1718,"Fri",1304.57142857143
2019-12-21,1,"Sat",1304.71428571429
2019-12-22,0,NA,1304.71428571429
2019-12-23,1964,"Mon",1282.57142857143
2019-12-24,663,"Tue",1120.14285714286
2019-12-25,0,NA,868.857142857143
2019-12-26,1,"Thu",621
2019-12-27,770,"Fri",485.571428571429
2019-12-28,0,NA,485.428571428571
2019-12-29,0,NA,485.428571428571
2019-12-30,1631,"Mon",437.857142857143
2019-12-31,747,"Tue",449.857142857143
2020-01-01,38,"Wed",455.285714285714
2020-01-02,1486,"Thu",667.428571428571
2020-01-03,1620,"Fri",788.857142857143
2020-01-04,0,NA,788.857142857143
2020-01-05,1,"Sun",789
2020-01-06,2186,"Mon",868.285714285714
2020-01-07,1869,"Tue",1028.57142857143
2020-01-08,1690,"Wed",1264.57142857143
2020-01-09,2215,"Thu",1368.71428571429
2020-01-10,1784,"Fri",1392.14285714286
2020-01-11,0,NA,1392.14285714286
2020-01-12,0,NA,1392
2020-01-13,2745,"Mon",1471.85714285714
2020-01-14,2258,"Tue",1527.42857142857
2020-01-15,2111,"Wed",1587.57142857143
2020-01-16,1610,"Thu",1501.14285714286
2020-01-17,2579,"Fri",1614.71428571429
2020-01-18,0,NA,1614.71428571429
2020-01-19,1,"Sun",1614.85714285714
2020-01-20,3098,"Mon",1665.28571428571
2020-01-21,2225,"Tue",1660.57142857143
2020-01-22,1726,"Wed",1605.57142857143
2020-01-23,2209,"Thu",1691.14285714286
2020-01-24,1837,"Fri",1585.14285714286
2020-01-25,0,NA,1585.14285714286
2020-01-26,0,NA,1585
2020-01-27,2608,"Mon",1515
