"IncorporationDate","Class","n","Class.name"
2019-11-06,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2019-11-06,4614,3,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-06,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-06,4616,11,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-06,4618,2,"Agents specialised in the sale of other particular products"
2019-11-06,4619,6,"Agents involved in the sale of a variety of goods"
2019-11-06,4631,1,"Wholesale of fruit and vegetables"
2019-11-06,4632,4,"Wholesale of meat and meat products"
2019-11-06,4634,5,"Wholesale of beverages"
2019-11-06,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2019-11-06,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2019-11-06,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-06,4641,4,"Wholesale of textiles"
2019-11-06,4642,9,"Wholesale of clothing and footwear"
2019-11-06,4643,1,"Wholesale of electrical household appliances"
2019-11-06,4645,3,"Wholesale of perfume and cosmetics"
2019-11-06,4646,1,"Wholesale of pharmaceutical goods"
2019-11-06,4648,1,"Wholesale of watches and jewellery"
2019-11-06,4649,1,"Wholesale of other household goods"
2019-11-06,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2019-11-06,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-06,4669,1,"Wholesale of other machinery and equipment"
2019-11-06,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-06,4676,1,"Wholesale of other intermediate products"
2019-11-06,4690,9,"Non-specialised wholesale trade"
2019-11-06,4711,11,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-06,4719,8,"Other retail sale in non-specialised stores"
2019-11-06,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2019-11-06,4724,1,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-06,4725,2,"Retail sale of beverages in specialised stores"
2019-11-06,4726,1,"Retail sale of tobacco products in specialised stores"
2019-11-06,4729,3,"Other retail sale of food in specialised stores"
2019-11-06,4742,2,"Retail sale of telecommunications equipment in specialised stores"
2019-11-06,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-11-06,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-06,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-06,4759,3,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-06,4761,2,"Retail sale of books in specialised stores"
2019-11-06,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-11-06,4764,8,"Retail sale of sporting equipment in specialised stores"
2019-11-06,4765,1,"Retail sale of games and toys in specialised stores"
2019-11-06,4771,12,"Retail sale of clothing in specialised stores"
2019-11-06,4773,4,"Dispensing chemist in specialised stores"
2019-11-06,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-06,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-06,4776,2,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-06,4777,1,"Retail sale of watches and jewellery in specialised stores"
2019-11-06,4778,5,"Other retail sale of new goods in specialised stores"
2019-11-06,4779,2,"Retail sale of second-hand goods in stores"
2019-11-06,4781,4,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-06,4782,1,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-06,4789,3,"Retail sale via stalls and markets of other goods"
2019-11-06,4791,53,"Retail sale via mail order houses or via Internet"
2019-11-06,4799,14,"Other retail sale not in stores, stalls or markets"
2019-11-07,4511,17,"Sale of cars and light motor vehicles"
2019-11-07,4520,9,"Maintenance and repair of motor vehicles"
2019-11-07,4532,1,"Retail trade of motor vehicle parts and accessories"
2019-11-07,4613,2,"Agents involved in the sale of timber and building materials"
2019-11-07,4615,1,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-07,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-07,4617,2,"Agents involved in the sale of food, beverages and tobacco"
2019-11-07,4618,1,"Agents specialised in the sale of other particular products"
2019-11-07,4619,6,"Agents involved in the sale of a variety of goods"
2019-11-07,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2019-11-07,4632,1,"Wholesale of meat and meat products"
2019-11-07,4633,1,"Wholesale of dairy products, eggs and edible oils and fats"
2019-11-07,4634,6,"Wholesale of beverages"
2019-11-07,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-07,4641,1,"Wholesale of textiles"
2019-11-07,4642,4,"Wholesale of clothing and footwear"
2019-11-07,4645,2,"Wholesale of perfume and cosmetics"
2019-11-07,4646,1,"Wholesale of pharmaceutical goods"
2019-11-07,4648,2,"Wholesale of watches and jewellery"
2019-11-07,4649,4,"Wholesale of other household goods"
2019-11-07,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2019-11-07,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-07,4669,2,"Wholesale of other machinery and equipment"
2019-11-07,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-11-07,4675,1,"Wholesale of chemical products"
2019-11-07,4676,1,"Wholesale of other intermediate products"
2019-11-07,4690,8,"Non-specialised wholesale trade"
2019-11-07,4711,7,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-07,4719,20,"Other retail sale in non-specialised stores"
2019-11-07,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-07,4725,5,"Retail sale of beverages in specialised stores"
2019-11-07,4726,2,"Retail sale of tobacco products in specialised stores"
2019-11-07,4729,8,"Other retail sale of food in specialised stores"
2019-11-07,4742,4,"Retail sale of telecommunications equipment in specialised stores"
2019-11-07,4751,3,"Retail sale of textiles in specialised stores"
2019-11-07,4759,3,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-07,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-11-07,4764,3,"Retail sale of sporting equipment in specialised stores"
2019-11-07,4771,16,"Retail sale of clothing in specialised stores"
2019-11-07,4773,1,"Dispensing chemist in specialised stores"
2019-11-07,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-07,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-07,4777,1,"Retail sale of watches and jewellery in specialised stores"
2019-11-07,4778,4,"Other retail sale of new goods in specialised stores"
2019-11-07,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-07,4782,1,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-07,4789,1,"Retail sale via stalls and markets of other goods"
2019-11-07,4791,36,"Retail sale via mail order houses or via Internet"
2019-11-07,4799,11,"Other retail sale not in stores, stalls or markets"
2019-11-08,4511,18,"Sale of cars and light motor vehicles"
2019-11-08,4519,1,"Sale of other motor vehicles"
2019-11-08,4520,23,"Maintenance and repair of motor vehicles"
2019-11-08,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2019-11-08,4532,1,"Retail trade of motor vehicle parts and accessories"
2019-11-08,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2019-11-08,4612,2,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2019-11-08,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-08,4615,5,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-08,4616,2,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-08,4617,2,"Agents involved in the sale of food, beverages and tobacco"
2019-11-08,4618,4,"Agents specialised in the sale of other particular products"
2019-11-08,4619,2,"Agents involved in the sale of a variety of goods"
2019-11-08,4622,1,"Wholesale of flowers and plants"
2019-11-08,4631,2,"Wholesale of fruit and vegetables"
2019-11-08,4632,1,"Wholesale of meat and meat products"
2019-11-08,4634,2,"Wholesale of beverages"
2019-11-08,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2019-11-08,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2019-11-08,4638,2,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-08,4639,1,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-08,4642,6,"Wholesale of clothing and footwear"
2019-11-08,4643,1,"Wholesale of electrical household appliances"
2019-11-08,4645,1,"Wholesale of perfume and cosmetics"
2019-11-08,4646,1,"Wholesale of pharmaceutical goods"
2019-11-08,4649,5,"Wholesale of other household goods"
2019-11-08,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2019-11-08,4652,4,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-08,4669,2,"Wholesale of other machinery and equipment"
2019-11-08,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-08,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-11-08,4677,2,"Wholesale of waste and scrap"
2019-11-08,4690,16,"Non-specialised wholesale trade"
2019-11-08,4711,21,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-08,4719,14,"Other retail sale in non-specialised stores"
2019-11-08,4721,4,"Retail sale of fruit and vegetables in specialised stores"
2019-11-08,4722,3,"Retail sale of meat and meat products in specialised stores"
2019-11-08,4724,6,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-08,4725,2,"Retail sale of beverages in specialised stores"
2019-11-08,4726,1,"Retail sale of tobacco products in specialised stores"
2019-11-08,4729,5,"Other retail sale of food in specialised stores"
2019-11-08,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-08,4742,2,"Retail sale of telecommunications equipment in specialised stores"
2019-11-08,4751,2,"Retail sale of textiles in specialised stores"
2019-11-08,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2019-11-08,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-08,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-08,4759,3,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-08,4761,1,"Retail sale of books in specialised stores"
2019-11-08,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2019-11-08,4764,5,"Retail sale of sporting equipment in specialised stores"
2019-11-08,4771,10,"Retail sale of clothing in specialised stores"
2019-11-08,4772,4,"Retail sale of footwear and leather goods in specialised stores"
2019-11-08,4774,3,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-08,4775,1,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-08,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-08,4777,4,"Retail sale of watches and jewellery in specialised stores"
2019-11-08,4778,3,"Other retail sale of new goods in specialised stores"
2019-11-08,4779,1,"Retail sale of second-hand goods in stores"
2019-11-08,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-08,4782,3,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-08,4789,3,"Retail sale via stalls and markets of other goods"
2019-11-08,4791,57,"Retail sale via mail order houses or via Internet"
2019-11-08,4799,17,"Other retail sale not in stores, stalls or markets"
2019-11-11,4511,16,"Sale of cars and light motor vehicles"
2019-11-11,4520,16,"Maintenance and repair of motor vehicles"
2019-11-11,4532,4,"Retail trade of motor vehicle parts and accessories"
2019-11-11,4540,2,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2019-11-11,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-11,4615,1,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-11,4616,4,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-11,4617,1,"Agents involved in the sale of food, beverages and tobacco"
2019-11-11,4618,5,"Agents specialised in the sale of other particular products"
2019-11-11,4619,7,"Agents involved in the sale of a variety of goods"
2019-11-11,4623,1,"Wholesale of live animals"
2019-11-11,4631,1,"Wholesale of fruit and vegetables"
2019-11-11,4634,1,"Wholesale of beverages"
2019-11-11,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2019-11-11,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-11,4639,2,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-11,4641,2,"Wholesale of textiles"
2019-11-11,4642,3,"Wholesale of clothing and footwear"
2019-11-11,4643,2,"Wholesale of electrical household appliances"
2019-11-11,4645,3,"Wholesale of perfume and cosmetics"
2019-11-11,4646,1,"Wholesale of pharmaceutical goods"
2019-11-11,4647,2,"Wholesale of furniture, carpets and lighting equipment"
2019-11-11,4648,1,"Wholesale of watches and jewellery"
2019-11-11,4651,2,"Wholesale of computers, computer peripheral equipment and software"
2019-11-11,4652,6,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-11,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2019-11-11,4669,1,"Wholesale of other machinery and equipment"
2019-11-11,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-11,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-11-11,4676,2,"Wholesale of other intermediate products"
2019-11-11,4677,2,"Wholesale of waste and scrap"
2019-11-11,4690,12,"Non-specialised wholesale trade"
2019-11-11,4711,10,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-11,4719,23,"Other retail sale in non-specialised stores"
2019-11-11,4724,5,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-11,4725,3,"Retail sale of beverages in specialised stores"
2019-11-11,4726,1,"Retail sale of tobacco products in specialised stores"
2019-11-11,4729,6,"Other retail sale of food in specialised stores"
2019-11-11,4741,1,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-11,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2019-11-11,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-11-11,4751,2,"Retail sale of textiles in specialised stores"
2019-11-11,4753,2,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-11,4759,2,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-11,4761,2,"Retail sale of books in specialised stores"
2019-11-11,4763,1,"Retail sale of music and video recordings in specialised stores"
2019-11-11,4764,2,"Retail sale of sporting equipment in specialised stores"
2019-11-11,4765,3,"Retail sale of games and toys in specialised stores"
2019-11-11,4771,11,"Retail sale of clothing in specialised stores"
2019-11-11,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-11-11,4773,1,"Dispensing chemist in specialised stores"
2019-11-11,4774,1,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-11,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-11,4776,2,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-11,4777,2,"Retail sale of watches and jewellery in specialised stores"
2019-11-11,4778,1,"Other retail sale of new goods in specialised stores"
2019-11-11,4779,3,"Retail sale of second-hand goods in stores"
2019-11-11,4781,2,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-11,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-11,4789,2,"Retail sale via stalls and markets of other goods"
2019-11-11,4791,62,"Retail sale via mail order houses or via Internet"
2019-11-11,4799,17,"Other retail sale not in stores, stalls or markets"
2019-11-12,4511,15,"Sale of cars and light motor vehicles"
2019-11-12,4519,2,"Sale of other motor vehicles"
2019-11-12,4520,19,"Maintenance and repair of motor vehicles"
2019-11-12,4531,3,"Wholesale trade of motor vehicle parts and accessories"
2019-11-12,4532,5,"Retail trade of motor vehicle parts and accessories"
2019-11-12,4613,3,"Agents involved in the sale of timber and building materials"
2019-11-12,4614,1,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-12,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-12,4616,6,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-12,4617,3,"Agents involved in the sale of food, beverages and tobacco"
2019-11-12,4618,2,"Agents specialised in the sale of other particular products"
2019-11-12,4619,5,"Agents involved in the sale of a variety of goods"
2019-11-12,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2019-11-12,4622,1,"Wholesale of flowers and plants"
2019-11-12,4631,3,"Wholesale of fruit and vegetables"
2019-11-12,4632,1,"Wholesale of meat and meat products"
2019-11-12,4634,5,"Wholesale of beverages"
2019-11-12,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2019-11-12,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-12,4639,4,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-12,4641,1,"Wholesale of textiles"
2019-11-12,4642,6,"Wholesale of clothing and footwear"
2019-11-12,4643,1,"Wholesale of electrical household appliances"
2019-11-12,4645,3,"Wholesale of perfume and cosmetics"
2019-11-12,4646,3,"Wholesale of pharmaceutical goods"
2019-11-12,4648,1,"Wholesale of watches and jewellery"
2019-11-12,4649,5,"Wholesale of other household goods"
2019-11-12,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-12,4666,1,"Wholesale of other office machinery and equipment"
2019-11-12,4669,2,"Wholesale of other machinery and equipment"
2019-11-12,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-12,4674,2,"Wholesale of hardware, plumbing and heating equipment and supplies"
2019-11-12,4675,1,"Wholesale of chemical products"
2019-11-12,4676,1,"Wholesale of other intermediate products"
2019-11-12,4690,10,"Non-specialised wholesale trade"
2019-11-12,4711,9,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-12,4719,12,"Other retail sale in non-specialised stores"
2019-11-12,4721,2,"Retail sale of fruit and vegetables in specialised stores"
2019-11-12,4722,2,"Retail sale of meat and meat products in specialised stores"
2019-11-12,4725,3,"Retail sale of beverages in specialised stores"
2019-11-12,4729,3,"Other retail sale of food in specialised stores"
2019-11-12,4741,4,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-12,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2019-11-12,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-11-12,4751,2,"Retail sale of textiles in specialised stores"
2019-11-12,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2019-11-12,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-12,4759,1,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-12,4763,1,"Retail sale of music and video recordings in specialised stores"
2019-11-12,4764,3,"Retail sale of sporting equipment in specialised stores"
2019-11-12,4765,2,"Retail sale of games and toys in specialised stores"
2019-11-12,4771,13,"Retail sale of clothing in specialised stores"
2019-11-12,4772,2,"Retail sale of footwear and leather goods in specialised stores"
2019-11-12,4773,2,"Dispensing chemist in specialised stores"
2019-11-12,4775,3,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-12,4776,1,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-12,4777,2,"Retail sale of watches and jewellery in specialised stores"
2019-11-12,4778,6,"Other retail sale of new goods in specialised stores"
2019-11-12,4782,3,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-12,4789,1,"Retail sale via stalls and markets of other goods"
2019-11-12,4791,62,"Retail sale via mail order houses or via Internet"
2019-11-12,4799,11,"Other retail sale not in stores, stalls or markets"
2019-11-13,4511,20,"Sale of cars and light motor vehicles"
2019-11-13,4519,2,"Sale of other motor vehicles"
2019-11-13,4520,20,"Maintenance and repair of motor vehicles"
2019-11-13,4531,2,"Wholesale trade of motor vehicle parts and accessories"
2019-11-13,4532,1,"Retail trade of motor vehicle parts and accessories"
2019-11-13,4612,1,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
2019-11-13,4613,1,"Agents involved in the sale of timber and building materials"
2019-11-13,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-13,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-13,4617,1,"Agents involved in the sale of food, beverages and tobacco"
2019-11-13,4618,3,"Agents specialised in the sale of other particular products"
2019-11-13,4619,6,"Agents involved in the sale of a variety of goods"
2019-11-13,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2019-11-13,4622,3,"Wholesale of flowers and plants"
2019-11-13,4631,3,"Wholesale of fruit and vegetables"
2019-11-13,4632,1,"Wholesale of meat and meat products"
2019-11-13,4633,1,"Wholesale of dairy products, eggs and edible oils and fats"
2019-11-13,4634,2,"Wholesale of beverages"
2019-11-13,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2019-11-13,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2019-11-13,4638,2,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-13,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-13,4641,1,"Wholesale of textiles"
2019-11-13,4642,9,"Wholesale of clothing and footwear"
2019-11-13,4643,1,"Wholesale of electrical household appliances"
2019-11-13,4645,1,"Wholesale of perfume and cosmetics"
2019-11-13,4646,1,"Wholesale of pharmaceutical goods"
2019-11-13,4647,1,"Wholesale of furniture, carpets and lighting equipment"
2019-11-13,4648,1,"Wholesale of watches and jewellery"
2019-11-13,4649,1,"Wholesale of other household goods"
2019-11-13,4652,1,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-13,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2019-11-13,4662,2,"Wholesale of machine tools"
2019-11-13,4669,1,"Wholesale of other machinery and equipment"
2019-11-13,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2019-11-13,4672,1,"Wholesale of metals and metal ores"
2019-11-13,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-13,4675,1,"Wholesale of chemical products"
2019-11-13,4677,1,"Wholesale of waste and scrap"
2019-11-13,4690,8,"Non-specialised wholesale trade"
2019-11-13,4711,19,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-13,4719,10,"Other retail sale in non-specialised stores"
2019-11-13,4721,3,"Retail sale of fruit and vegetables in specialised stores"
2019-11-13,4722,1,"Retail sale of meat and meat products in specialised stores"
2019-11-13,4724,2,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2019-11-13,4725,2,"Retail sale of beverages in specialised stores"
2019-11-13,4729,4,"Other retail sale of food in specialised stores"
2019-11-13,4730,1,"Retail sale of automotive fuel in specialised stores"
2019-11-13,4741,2,"Retail sale of computers, peripheral units and software in specialised stores"
2019-11-13,4742,4,"Retail sale of telecommunications equipment in specialised stores"
2019-11-13,4743,1,"Retail sale of audio and video equipment in specialised stores"
2019-11-13,4751,1,"Retail sale of textiles in specialised stores"
2019-11-13,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2019-11-13,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-13,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-13,4759,1,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-13,4762,2,"Retail sale of newspapers and stationery in specialised stores"
2019-11-13,4764,2,"Retail sale of sporting equipment in specialised stores"
2019-11-13,4765,1,"Retail sale of games and toys in specialised stores"
2019-11-13,4771,12,"Retail sale of clothing in specialised stores"
2019-11-13,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-11-13,4773,1,"Dispensing chemist in specialised stores"
2019-11-13,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2019-11-13,4775,3,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-13,4776,5,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-13,4777,3,"Retail sale of watches and jewellery in specialised stores"
2019-11-13,4778,3,"Other retail sale of new goods in specialised stores"
2019-11-13,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2019-11-13,4791,43,"Retail sale via mail order houses or via Internet"
2019-11-13,4799,7,"Other retail sale not in stores, stalls or markets"
2019-11-14,4511,11,"Sale of cars and light motor vehicles"
2019-11-14,4519,3,"Sale of other motor vehicles"
2019-11-14,4520,16,"Maintenance and repair of motor vehicles"
2019-11-14,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2019-11-14,4532,1,"Retail trade of motor vehicle parts and accessories"
2019-11-14,4613,3,"Agents involved in the sale of timber and building materials"
2019-11-14,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2019-11-14,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2019-11-14,4616,4,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2019-11-14,4618,2,"Agents specialised in the sale of other particular products"
2019-11-14,4619,6,"Agents involved in the sale of a variety of goods"
2019-11-14,4622,1,"Wholesale of flowers and plants"
2019-11-14,4631,1,"Wholesale of fruit and vegetables"
2019-11-14,4632,1,"Wholesale of meat and meat products"
2019-11-14,4634,2,"Wholesale of beverages"
2019-11-14,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2019-11-14,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2019-11-14,4639,3,"Non-specialised wholesale of food, beverages and tobacco"
2019-11-14,4641,1,"Wholesale of textiles"
2019-11-14,4642,4,"Wholesale of clothing and footwear"
2019-11-14,4644,1,"Wholesale of china and glassware and cleaning materials"
2019-11-14,4645,3,"Wholesale of perfume and cosmetics"
2019-11-14,4646,2,"Wholesale of pharmaceutical goods"
2019-11-14,4647,1,"Wholesale of furniture, carpets and lighting equipment"
2019-11-14,4648,1,"Wholesale of watches and jewellery"
2019-11-14,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2019-11-14,4652,3,"Wholesale of electronic and telecommunications equipment and parts"
2019-11-14,4669,1,"Wholesale of other machinery and equipment"
2019-11-14,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2019-11-14,4673,1,"Wholesale of wood, construction materials and sanitary equipment"
2019-11-14,4675,2,"Wholesale of chemical products"
2019-11-14,4690,6,"Non-specialised wholesale trade"
2019-11-14,4711,14,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2019-11-14,4719,9,"Other retail sale in non-specialised stores"
2019-11-14,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2019-11-14,4722,1,"Retail sale of meat and meat products in specialised stores"
2019-11-14,4725,4,"Retail sale of beverages in specialised stores"
2019-11-14,4742,2,"Retail sale of telecommunications equipment in specialised stores"
2019-11-14,4751,2,"Retail sale of textiles in specialised stores"
2019-11-14,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2019-11-14,4754,1,"Retail sale of electrical household appliances in specialised stores"
2019-11-14,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2019-11-14,4763,1,"Retail sale of music and video recordings in specialised stores"
2019-11-14,4764,4,"Retail sale of sporting equipment in specialised stores"
2019-11-14,4765,2,"Retail sale of games and toys in specialised stores"
2019-11-14,4771,4,"Retail sale of clothing in specialised stores"
2019-11-14,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2019-11-14,4773,1,"Dispensing chemist in specialised stores"
2019-11-14,4775,2,"Retail sale of cosmetic and toilet articles in specialised stores"
2019-11-14,4776,1,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2019-11-14,4778,9,"Other retail sale of new goods in specialised stores"
2019-11-14,4779,4,"Retail sale of second-hand goods in stores"
2019-11-14,4782,1,"Retail sale via stalls and markets of textiles, clothing and footwear"
2019-11-14,4789,1,"Retail sale via stalls and markets of other goods"
2019-11-14,4791,37,"Retail sale via mail order houses or via Internet"
2019-11-14,4799,6,"Other retail sale not in stores, stalls or markets"
2019-11-15,4511,14,"Sale of cars and light motor vehicles"
